"Slide_number","scl_gloms_hc1_feat1","scl_gloms_hc1_feat2","scl_gloms_hc1_feat3","scl_gloms_hc1_feat4","scl_gloms_hc1_feat5","scl_gloms_hc1_feat6","scl_gloms_hc1_feat7","scl_gloms_hc1_feat8","scl_gloms_hc1_feat9","scl_gloms_hc1_feat10","scl_gloms_hc1_feat11","scl_gloms_hc1_feat12","scl_gloms_hc1_feat13","scl_gloms_hc1_feat14","scl_gloms_hc1_feat15","scl_gloms_hc1_feat16","scl_gloms_hc1_feat17","scl_gloms_hc1_feat18","scl_gloms_hc1_feat19","scl_gloms_hc1_feat20","scl_gloms_hc1_feat21","scl_gloms_hc1_feat22","scl_gloms_hc1_feat23","scl_gloms_hc1_feat24","scl_gloms_hc1_feat25","scl_gloms_hc1_feat26","scl_gloms_hc1_feat27","scl_gloms_hc1_feat46","scl_gloms_hc1_feat47","scl_gloms_hc1_feat48","scl_gloms_hc1_feat49","scl_gloms_hc1_feat50","scl_gloms_hc1_feat51","scl_gloms_hc1_feat52","scl_gloms_hc1_feat53","scl_gloms_hc1_feat54","scl_gloms_hc1_feat55","scl_gloms_hc1_feat56","scl_gloms_hc1_feat57","scl_gloms_hc1_feat58","scl_gloms_hc1_feat59","scl_gloms_hc2_feat1","scl_gloms_hc2_feat2","scl_gloms_hc2_feat3","scl_gloms_hc2_feat4","scl_gloms_hc2_feat5","scl_gloms_hc2_feat6","scl_gloms_hc2_feat7","scl_gloms_hc2_feat8","scl_gloms_hc2_feat9","scl_gloms_hc2_feat10","scl_gloms_hc2_feat11","scl_gloms_hc2_feat12","scl_gloms_hc2_feat13","scl_gloms_hc2_feat14","scl_gloms_hc2_feat15","scl_gloms_hc2_feat16","scl_gloms_hc2_feat17","scl_gloms_hc2_feat18","scl_gloms_hc2_feat19","scl_gloms_hc2_feat20","scl_gloms_hc2_feat21","scl_gloms_hc2_feat22","scl_gloms_hc2_feat23","scl_gloms_hc2_feat24","scl_gloms_hc2_feat25","scl_gloms_hc2_feat26","scl_gloms_hc2_feat27","scl_gloms_hc2_feat46","scl_gloms_hc2_feat47","scl_gloms_hc2_feat48","scl_gloms_hc2_feat49","scl_gloms_hc2_feat50","scl_gloms_hc2_feat51","scl_gloms_hc2_feat52","scl_gloms_hc2_feat53","scl_gloms_hc2_feat54","scl_gloms_hc2_feat55","scl_gloms_hc2_feat56","scl_gloms_hc2_feat57","scl_gloms_hc2_feat58","scl_gloms_hc2_feat59","scl_gloms_hc3_feat1","scl_gloms_hc3_feat2","scl_gloms_hc3_feat3","scl_gloms_hc3_feat4","scl_gloms_hc3_feat5","scl_gloms_hc3_feat6","scl_gloms_hc3_feat7","scl_gloms_hc3_feat8","scl_gloms_hc3_feat9","scl_gloms_hc3_feat10","scl_gloms_hc3_feat11","scl_gloms_hc3_feat12","scl_gloms_hc3_feat13","scl_gloms_hc3_feat14","scl_gloms_hc3_feat15","scl_gloms_hc3_feat16","scl_gloms_hc3_feat17","scl_gloms_hc3_feat18","scl_gloms_hc3_feat19","scl_gloms_hc3_feat20","scl_gloms_hc3_feat21","scl_gloms_hc3_feat22","scl_gloms_hc3_feat23","scl_gloms_hc3_feat24","scl_gloms_hc3_feat25","scl_gloms_hc3_feat26","scl_gloms_hc3_feat27","scl_gloms_hc3_feat46","scl_gloms_hc3_feat47","scl_gloms_hc3_feat48","scl_gloms_hc3_feat49","scl_gloms_hc3_feat50","scl_gloms_hc3_feat51","scl_gloms_hc3_feat52","scl_gloms_hc3_feat53","scl_gloms_hc3_feat54","scl_gloms_hc3_feat55","scl_gloms_hc3_feat56","scl_gloms_hc3_feat57","scl_gloms_hc3_feat58","scl_gloms_hc3_feat59","scl_gloms_hc4_feat1","scl_gloms_hc4_feat2","scl_gloms_hc4_feat3","scl_gloms_hc4_feat4","scl_gloms_hc4_feat5","scl_gloms_hc4_feat6","scl_gloms_hc4_feat7","scl_gloms_hc4_feat8","scl_gloms_hc4_feat9","scl_gloms_hc4_feat10","scl_gloms_hc4_feat11","scl_gloms_hc4_feat12","scl_gloms_hc4_feat13","scl_gloms_hc4_feat14","scl_gloms_hc4_feat15","scl_gloms_hc4_feat16","scl_gloms_hc4_feat17","scl_gloms_hc4_feat18","scl_gloms_hc4_feat19","scl_gloms_hc4_feat20","scl_gloms_hc4_feat21","scl_gloms_hc4_feat22","scl_gloms_hc4_feat23","scl_gloms_hc4_feat24","scl_gloms_hc4_feat25","scl_gloms_hc4_feat26","scl_gloms_hc4_feat27","scl_gloms_hc4_feat46","scl_gloms_hc4_feat47","scl_gloms_hc4_feat48","scl_gloms_hc4_feat49","scl_gloms_hc4_feat50","scl_gloms_hc4_feat51","scl_gloms_hc4_feat52","scl_gloms_hc4_feat53","scl_gloms_hc4_feat54","scl_gloms_hc4_feat55","scl_gloms_hc4_feat56","scl_gloms_hc4_feat57","scl_gloms_hc4_feat58","scl_gloms_hc4_feat59"
"H20-16090",0.1927918625728,1.69589288884943,17908.62890625,1.82568056112091e-05,0.000160595921404434,1.69589293003082,7.53571390123909e-05,0.000662878787878788,7,9.3563625647264,10.8003016577195,869121.875,0.000116268546488022,0.000134211919075192,10.8003015518188,0.000531438896157106,0.000613454251204514,49.3658905029297,0.0328450839727476,1.64121177800565,3051.0126953125,1.76681459788695e-05,0.000882846556279273,1.64121174812317,6.67115209320565e-05,0.00333345879015581,6.19689989089966,131,2.72311438568575,1.73280958643762,80.6106870229008,92891,1148.02142802481,1.15259151100169,370.365815759579,321.333110841413,92862,155.929471236197,92862,84692,0.912019986646852,0.155455696873776,1.42083762079456,11909.4609375,1.85463730682983e-05,0.000169510575132705,1.42083764076233,8.60292347304396e-05,0.000786292015354208,6.59069967269897,3.79374388134708,4.52919929484183,290638.71875,5.91202078499226e-05,7.05812548446715e-05,4.52919912338257,0.000320783126386895,0.000382970162264298,24.5751953125,0.0985501596968411,1.86050461665229,7549.927734375,2.42854017390391e-05,0.000458478222579542,1.86050462722778,8.08889164717355e-05,0.0015270822796697,6.19689989089966,241,2.47757097675476,1.24338818498083,34.7800829875519,76610,1056.79098064651,1.29081178366906,356.434454081095,276.13201133627,76580.5,140,76580.5,67675,0.88371060518017,0.157511859387512,1.45041281626223,9637.9931640625,2.37038171804316e-05,0.000218271312182608,1.45041286945343,0.000127423226323886,0.00117334835147212,7.79689979553223,3.38147404966579,4.16466759842599,206909.015625,6.80623577171348e-05,8.38264885945364e-05,4.16466760635376,0.000313731216624924,0.000386395463428656,19.1968994140625,0.179062563200698,2.25352924304556,10956.6591796875,3.68289939405194e-05,0.000463498418392933,2.25352931022644,0.000163326728817185,0.00205549140468834,9.99379920959473,177,2.34804684996689,0.987987964108936,37.5423728813559,61189,938.264068711929,1.05244285395885,287.440862069917,273.117785909882,61199,130.782261794175,61199,47986,0.78409777937548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H20-16106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H21-00130 - 1",0.181836088935114,1.54829540610678,28377.158203125,9.92121812061462e-06,8.44770503429178e-05,1.548295378685,4.09902645804779e-05,0.00034902333588852,6.39689970016479,5.79061164367323,6.83650867351571,903677.0625,4.38072059343936e-05,5.17196389193513e-05,6.83650875091553,0.000238252176961117,0.000281285151639949,37.181396484375,0.0770247488029367,2.16701014484181,12020.4052734375,1.3885838489888e-05,0.000390663434089315,2.16701006889343,5.37860666914392e-05,0.00151321431076245,8.39379978179932,398,2.28049935651777,1.12187158525774,46.0502512562814,156059,1511.5088014401,1.40843360354361,530.248155887754,376.480761715463,155954,187.640613940586,155954,138573,0.888550470010388,0.237839357741235,2.12401288445553,15331.125,3.29508679348824e-05,0.000294266132873721,2.12401294708252,0.000145682584340625,0.00130101127550522,9.39069938659668,7.96368193453304,9.21696628961307,513338.9375,0.000142987381772081,0.000165490019373881,9.21696662902832,0.000626408561874612,0.000724989602270177,40.3782958984375,0.0529746751255624,2.20733520271089,3414.74755859375,3.42434879566918e-05,0.00142684889055485,2.20733523368835,0.000127162572355918,0.00529857751393827,8.1968994140625,112,2.24038292204821,0.974695946262088,64.4464285714286,64460,987.058007951268,1.53859393270533,356.568709141834,231.74971742861,64398,113.811247247361,64398,62870,0.976272555048293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H21-00130 - 2",0.174814926988096,1.5381869924594,36462.72265625,7.37460159928631e-06,6.48887165989259e-05,1.53818702697754,3.44895674813717e-05,0.000303471820109556,7.19379949569702,7.52081645323834,9.20276182402703,1568684.375,4.41212281681543e-05,5.39884408481001e-05,9.20276165008545,0.000293971512854542,0.000359714910298651,61.3162841796875,0.354652868337656,5.13132218541898,73973.140625,2.46013375453934e-05,0.000355946336284726,5.13132238388062,8.71530549232985e-05,0.00126098064947605,18.1782970428467,410,2.56971734942521,1.37496260547818,57.8170731707317,208579,1749.21442892487,1.36616056627093,603.482496452189,441.736140942389,208469,218.833269865439,208469,186044,0.892430049551732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H21-02014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H21-03829",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H21-05181 - 2",0.22022941906818,1.82742400805343,46517.078125,8.65171573554448e-06,7.17903771116653e-05,1.82742404937744,4.06716105036313e-05,0.000337485690127185,8.5906982421875,8.43884545097315,9.90636063268697,1782461.375,4.69004532040882e-05,5.50564417816869e-05,9.9063606262207,0.000244961859224166,0.000287560725317969,51.7410888671875,0.0674998172826092,2.44342397707798,14257.37890625,1.15680921235812e-05,0.000418753039663228,2.44342398643494,5.39425475124396e-05,0.00195266475203513,11.393798828125,375,2.47364901254654,1.29202530755341,67.88,211221,1760.75353416827,1.48144619437099,631.959585589955,426.582880965366,211142,207.889393668845,211142,190868,0.903979312500592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H21-08255 - 1",0.225982671923832,1.98454198038739,32683.421875,1.37216998936213e-05,0.00012050167054555,1.98454201221466,0.000111990067027564,0.000983478014090868,16.1968994140625,6.99080572226678,7.94170378050601,1011066.25,5.49112467598717e-05,6.23803425971575e-05,7.94170379638672,0.000280655877438584,0.000318831037712276,40.5906982421875,0.0102614189574395,1.75010436435915,1484.08850097656,1.21007295138449e-05,0.00206380225015136,1.75010430812836,3.87200258914772e-05,0.00660377347244407,5.59999990463257,448,2.23666792062593,0.894970273192264,36.7611607142857,144628,1448.35447250755,1.0990788685915,452.541716716649,411.746353832271,144586.5,198.587512195505,144586.5,142163,0.983238407458511,0.168131575488301,1.48805958685607,25925.7708333333,9.91682550602937e-06,8.75721295033183e-05,1.48805956045787,5.68854429462347e-05,0.000502806065739017,8.52919960021973,4.45844978612263,5.55368315254882,680119.4375,3.70578485292118e-05,4.59493908919163e-05,5.5536831219991,0.000207591264684224,0.000257754319092115,31.322998046875,0.435954615623452,4.28377029296072,76702.6363932292,2.75510027027557e-05,0.000450791160035413,4.28377024332682,0.00012494723846006,0.00183670363870075,20.1886310577393,458.666666666667,2.50485322583227,1.24927620375941,38.2009004211457,155104,1511.08477546055,1.22090073177284,490.987807703784,406.297299071548,155056.333333333,194.631444031134,155056.333333333,121356,0.800006890010387,0.201231710656689,1.7334655145202,12870.9814453125,2.71019144842954e-05,0.000233463374051181,1.73346555233002,0.000143789174873165,0.00123863965172559,9.1968994140625,3.11158068979534,5.0375835295011,199019.8125,7.87602343793132e-05,0.000127511158810723,5.03758335113525,0.000375228654961617,0.00060748728073506,24,1.57949436473007,5.93258788316989,101026.0390625,9.27532105569542e-05,0.000348381472807173,5.93258810043335,0.000324761911694801,0.00121980718972994,20.7720966339111,114,2.4031386553188,1.04942595965229,65.1315789473684,63961,952.690475583121,1.19875832243437,312.977800665405,261.084986696757,63931.5,131.700417615131,63931.5,34068,0.53288285117665,0.177002717923468,1.56681251375386,14480.5305989583,1.91615979309089e-05,0.0001696727141399,1.56681251525879,9.02533061992754e-05,0.000798565432691679,7.3937996228536,5.33024060354643,6.59130330718088,433673.5625,8.10033203365874e-05,0.000100219808980209,6.59130334854126,0.000391723852621905,0.000483495959238605,31.844965616862,0.250487704567811,2.94573369205587,20554.2666015625,3.60663977685843e-05,0.00048206177733937,2.94573362668355,0.000162139865283594,0.00207815641848592,13.2563317616781,179.666666666667,2.41390177212794,1.17912713034525,51.6699712095496,81680.6666666667,1097.13314019941,1.25184234949044,361.80593584098,289.62295084232,81644,144.643900438131,81644,58897.3333333333,0.722345244616497
"H21-08512 - 1",0.182454496078847,1.61438904007665,9899.43359375,2.97544844338573e-05,0.000263272841149347,1.61438906192779,0.000154818726035908,0.00136986295148896,8.39999961853027,2.97670922645926,4.21822274603009,161507.3125,7.77452239914302e-05,0.000110170879077075,4.21822261810303,0.000452940547993807,0.000641851110334831,24.5751953125,0.87568373954052,4.82992504383959,47511.97265625,8.90193903141017e-05,0.000490995736532705,4.82992506027222,0.000324324918908973,0.00178884793384611,17.5968971252441,123,2.49826115703998,1.29975552570394,49.8536585365854,54257,880.447834896002,1.20081119408803,288.735883454633,240.450692728524,54237,118.444079632542,54237,40749,0.751313678853919,0.226628942748068,1.97405291666667,18506.74609375,2.41737537629514e-05,0.000210565643310547,1.97405290603638,9.79659813129891e-05,0.000853333333333333,8,17.0142479274072,19.2392442222745,1389400.5,0.000235598932918524,0.000266408802097284,19.2392444610596,0.00087833342645204,0.000993195313257266,71.7255859375,0.000874346308476315,1.0347825202389,71.3999938964844,1.26716857358746e-05,0.0149968482445979,1.03478252887726,1.71440464378117e-05,0.0202898547269296,1.39999997615814,84,2.61684555224113,1.41339311054702,111.607142857143,81661,1091.05800795127,1.35823418650392,376.061168225627,276.875057307758,81653,137.233377864133,81653,84133,1.0303724296719,0.184943735652611,1.58804348202624,17019.6435546875,1.72801734481874e-05,0.000148476091013188,1.58804351091385,9.81610606900545e-05,0.000844712205135233,8.99224948883057,3.19553774920349,4.06093947759886,292994.703125,4.4280424140697e-05,5.62882410385309e-05,4.06093943119049,0.000190765954441056,0.000242394921685757,17.4891471862793,0.246278720594097,2.41786474128561,22919.58203125,2.62189259585872e-05,0.000282530395219564,2.41786468029022,0.000126055327347389,0.00139678775870749,11.5906991958618,228.5,2.24780573585986,1.03602310051576,46.9076878723813,91939.5,1212.27983335822,1.71676788465367,449.485457891983,261.790532926832,91904.25,134.651246669238,91904.25,73074.5,0.79583434193476,0.210445953540123,1.82221824872848,6986.384765625,5.48893999310816e-05,0.000475278638213889,1.82221829891205,0.000186664856042522,0.00161630148432438,6.19689989089966,3.96539983583348,5.04226075340892,131643.34375,0.00015188447035424,0.00019313086589628,5.04226064682007,0.000788270224217256,0.00100233625339223,26.1689949035644,0.304428460016417,3.10393612273495,10106.416015625,9.34976864682672e-05,0.000953297357301454,3.10393619537354,0.000361467558286644,0.00368550368550369,12,67,2.00292104730658,0.787489441979799,57.2238805970149,33198,840.759451353934,2.68649447970026,346.062888687251,128.81578253824,33172,62.8012738724303,33172,20633,0.622000482334499
"H21-08717 - 1",0.141344482835731,1.24996107060552,21784.673828125,8.10962470957582e-06,7.17217434334733e-05,1.24996107816696,3.36849834514369e-05,0.000298178463922227,5.19534969329834,3.03972413772172,3.7564788893404,468465.71875,2.43758000408958e-05,3.01225400060396e-05,3.7564789056778,0.000134671294075616,0.000166597772596852,20.78759765625,0.221673229812509,2.82706563198869,34244.3232421875,1.83257475241398e-05,0.000236603474372424,2.82706570625305,9.64946234765039e-05,0.00124006874308807,14.8937978744507,719.5,2.33385799995811,1.07043873526622,24.338980222305,154185,1683.08596590638,2.20423632527653,669.25223606636,303.740012478219,154133.5,157.910876404492,154133.5,120240.5,0.780315857532291,0.176455759164471,1.54102134133372,11320.3427734375,2.4020658837265e-05,0.000209776932622638,1.5410213470459,0.000112133296375861,0.000979281172841958,7.19379949569702,4.60264120319855,6.41462121458985,295277.84375,9.99878628479816e-05,0.000139351350216141,6.41462135314941,0.000410929869939499,0.000572705832379619,26.3627948760986,0.847851885209808,5.04761412803916,54393.08984375,7.86796473734329e-05,0.000468412592575651,5.04761409759521,0.000317598223912915,0.0018907940290376,20.3751964569092,111,2.60693046989556,1.25431391704022,66.1801801801802,64154,962.129075763134,1.12900910161273,304.588951490216,269.784318882041,64094.5,131.209755734854,64094.5,42604,0.664706020017318,0.136818144652904,1.23198595848591,10744.8110351562,1.619540155412e-05,0.000146617367630622,1.23198592662811,6.68036589990482e-05,0.000604477282715662,5.09689974784851,2.16746203449497,3.19811166422938,166993.484375,4.23350864311151e-05,6.21302021834235e-05,3.19811165332794,0.000202298058512713,0.000296390061895075,15.1875982284546,1.02065526809987,4.73782531277969,82824.244140625,6.1215464440845e-05,0.000295372714571156,4.73782515525818,0.00024919523559982,0.00119236424783974,19.4922475814819,306,2.47851331053096,1.08027530781525,28.3249477725398,78155,1064.68185361177,1.19921843095611,343.558452176525,291.88252384156,78125.75,141.995403512746,78125.75,48316,0.624626742659966,0.202658408332101,1.7524224799499,21490.7275390625,1.67505056131556e-05,0.000144924525282362,1.75242245197296,7.79965133553978e-05,0.00067470315869835,8.19534969329834,5.51595869473812,7.21542555704517,606146.65625,6.68485760408326e-05,8.82683131597401e-05,7.21542549133301,0.000352940003246315,0.000468049094661147,37.7751922607422,0.442982118470092,3.4283467253902,45437.279296875,3.25702249054725e-05,0.000272818544286264,3.42834675312042,0.000161265602453695,0.00128128411955263,16.6813974380493,136.5,2.633768447478,1.36462294584807,90.0106209150327,106146,1228.5260453828,1.2405145911667,409.304520633543,330.292646910959,106110.75,165.279422127078,106110.75,46005.5,0.423303597301023
"H21-11172 - 1",0.168559812616082,1.41167372432446,14157.67578125,1.68072395590853e-05,0.000140759164926383,1.41167366504669,6.66727258064756e-05,0.000558378261635008,5.5999755859375,4.65834878619392,5.63821646011961,391264.03125,6.71280180911743e-05,8.1248166229756e-05,5.63821649551392,0.000318745770151473,0.000385792848570682,26.7720947265625,0.15472620811357,2.8449570209884,12995.763671875,3.38717629448756e-05,0.000622801469629157,2.84495711326599,0.000126091749716491,0.00231845408103929,10.5906982421875,234,2.28665751875596,0.869000894804287,42.8589743589744,83992,1089.54328932551,1.12042925386108,346.353402347418,309.125633014184,83941,154.3923573238,83941,76610,0.912664847928902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H21-11737 - 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H21-11737 - 2",0.2412877115273,2.15819892924275,6027.849609375,8.63901542496828e-05,0.000772717090392258,2.15819883346558,0.000320230566007525,0.00286430361618332,8,0,0,0,0,0,0,0,0,0,8.38513917520615,9.44060331132543,209477.546875,0.000377896215524201,0.000425463214035134,9.44060325622559,0.00135185712619336,0.00152201968212008,33.7720947265625,26,3.29636801756078,1.42976457617412,107.423076923077,24982,760.717820793591,2.96539776193046,315.956406848615,106.547732282272,24963.5,56.8506816142076,24963.5,13,0.000520760310052677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H21-14920 - 1",0.17836364800155,1.55418954275527,7450.78466796875,3.72056008138641e-05,0.000324194735669075,1.55418956279755,0.000167572355349149,0.00146015853149771,7,4.43149058602447,5.31379442116141,185116.65625,0.000127206439874668,0.000152533071529825,5.31379461288452,0.00068914364915735,0.000826351225887706,28.78759765625,0.141059453773969,2.75092276493931,5892.4765625,6.58540846934892e-05,0.00128427762833853,2.75092267990112,0.000262956909430999,0.00512815078322182,10.9844989776611,118,2.33359682206484,1.07121259895159,40.6271186440678,41773,777.820417898032,1.30848483368887,264.53768477495,202.170998061297,41735.5,98.4327181378224,41735.5,37491,0.898300008386146,0.128888900191696,1.17966112039857,69.6000061035156,0.00218455769397594,0.0199942568601188,1.17966115474701,0.0037037037037037,0.0338983050847458,2,1.70022673430266,1.96180007804153,918.122436523438,0.00363296314522072,0.00419188055217776,1.96180009841919,0.00740740740740741,0.00854700854700855,4,0.0255555559087683,1.06153847621037,13.8000001907349,0.00196581195901941,0.0816568044515757,1.06153845787048,0.002592592548441,0.107692305858319,1.39999997615814,2,4.10449769826158,0.197089840444893,29.5,540,173.00609665441,9.26381412277657,82.9311454296764,8.95215991281355,534,9,534,633,1.18539325842697,0.19205298292879,1.64117171204559,6884.71533203125,4.57814018578967e-05,0.000391220904362784,1.64117169380188,0.000178358619220021,0.00152414774297958,6.39379978179932,7.9678956985048,9.05363482202288,285633.125,0.000252556199608198,0.000286970574140375,9.05363464355469,0.00111452497240955,0.00126639485279843,39.9534912109375,0.00316893567572851,1.09230775099534,113.600006103516,3.04705368783479e-05,0.0105029596732213,1.09230780601502,5.57911180540058e-05,0.0192307692307692,2,60,2.43504570990581,1.43121409669628,69.9166666666667,35848,730.854905783439,1.18520244193813,235.798379012919,198.951985474586,35809,94.3663075467086,35809,35388,0.988243179089056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H21-14920 - 2",0.223556338705815,1.90954418014222,39204.8515625,1.08887216640766e-05,9.30078529787856e-05,1.90954422950745,4.7898792710834e-05,0.000409135618279979,8.39996337890625,20.7529566228923,23.8802730261215,3639425.25,0.000136171580033927,0.000156691625617407,23.8802738189697,0.000594802422354346,0.000684434729013598,104.309906005859,0.0308679762832228,2.2231154549538,5413.2861328125,1.26767869132136e-05,0.000912983755311437,2.22311544418335,4.55650208341946e-05,0.00328159841423896,7.99069213867188,145,2.78563522052755,1.8577116155249,141.593103448276,175369,1629.27330342792,1.55080087212516,589.188319639853,379.925192350743,175342,188.806779539295,175342,169796,0.968370384733834,0.212251477807937,1.87990154596287,11367.7646484375,3.51002936696378e-05,0.000310881681554235,1.87990152835846,0.000182747631656335,0.00161858734186373,9.78759765625,6.22464781171814,7.53145120298204,333379.6875,0.000140622338871518,0.000170144611437496,7.53145122528076,0.000522795435409976,0.000632551178802383,27.9998779296875,0.203596105069504,3.35927301149492,10904.2001953125,6.27221508803194e-05,0.00103489616661988,3.35927295684814,0.000201418978607304,0.00332335109557917,10.78759765625,127,2.63856446720605,1.30452883441057,47.6141732283465,53558,886.489465456345,1.30565348184468,299.473433738223,229.366702499896,53524,114.20157617126,53524,47710,0.891375831402735,0.175061244945317,1.45752651790497,19048.4140625,1.33951526936686e-05,0.0001115254850867,1.45752656459808,5.51419906258616e-05,0.000459101691024562,6,7.40073465214594,8.70877110212292,805273.9375,8.00364925278295e-05,9.41824732277799e-05,8.70877075195312,0.000396480863557319,0.000466556531126476,43.1410827636719,0.0934271267720108,3.10501089311622,10165.8056640625,2.85360811168838e-05,0.000948384540723313,3.10501098632812,0.000104712791362237,0.00348008516436316,11.393798828125,247,2.28952156498442,0.863243444413239,52.9109311740891,108810,1232.01132675704,1.06208877323234,383.841959138584,361.402896643384,108776,179.28747864812,108776,104635,0.961930940648672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
